QuoteId,QuoteNumber,QuoteName,PartnerAccountName,EndUserAccountName,QuoteDate,ProductSKU,ProductName,MSRP,Quantity,DiscountPercent,NetPrice
Q0598,QT-2025-0598,Orion Telecom 69 - Solution #598,Quantum Solutions 32,Orion Telecom 69,2025-06-10,LIC-CLOUD,Cloud Storage 1TB,149,1,3.89,143.2
Q1019,QT-2025-1019,Sunset Retail Group - Solution #1019,Vertex Stores 81,Sunset Retail Group,2025-06-10,LIC-ANALYTICS,Analytics License Per Device,99,23,45.18,1248.29
Q1019,QT-2025-1019,Sunset Retail Group - Solution #1019,Vertex Stores 81,Sunset Retail Group,2025-06-10,ACC-MOUNT,Universal Wall Mount,39,9,57.99,147.46
Q1019,QT-2025-1019,Sunset Retail Group - Solution #1019,Vertex Stores 81,Sunset Retail Group,2025-06-10,CAM-360X,360° Dome Camera,499,26,51.43,6301.71
Q1019,QT-2025-1019,Sunset Retail Group - Solution #1019,Vertex Stores 81,Sunset Retail Group,2025-06-10,LIC-ANALYTICS,Analytics License Per Device,99,25,38.01,1534.17
Q1019,QT-2025-1019,Sunset Retail Group - Solution #1019,Vertex Stores 81,Sunset Retail Group,2025-06-10,CAM-2000,Outdoor 4K Camera,399,11,32.8,2949.6
Q1407,QT-2025-1407,Urban Stores 9 - Solution #1407,Prime Logistics 35,Urban Stores 9,2025-06-10,LIC-ANALYTICS,Analytics License Per Device,99,20,18.1,1621.52
Q1407,QT-2025-1407,Urban Stores 9 - Solution #1407,Prime Logistics 35,Urban Stores 9,2025-06-10,RAD-100,Radio Handheld Basic,299,18,22.77,4156.47
Q1407,QT-2025-1407,Urban Stores 9 - Solution #1407,Prime Logistics 35,Urban Stores 9,2025-06-10,LIC-ANALYTICS,Analytics License Per Device,99,16,8.21,1453.88
Q1407,QT-2025-1407,Urban Stores 9 - Solution #1407,Prime Logistics 35,Urban Stores 9,2025-06-10,CAM-360X,360° Dome Camera,499,17,3.16,8214.9
Q1407,QT-2025-1407,Urban Stores 9 - Solution #1407,Prime Logistics 35,Urban Stores 9,2025-06-10,CAM-2000,Outdoor 4K Camera,399,19,1.28,7483.69
Q0577,QT-2025-0577,Nova Logistics 22 - Solution #577,Orion Group 42,Nova Logistics 22,2025-06-11,ACC-MOUNT,Universal Wall Mount,39,13,6.13,475.95
Q0577,QT-2025-0577,Nova Logistics 22 - Solution #577,Orion Group 42,Nova Logistics 22,2025-06-11,CAM-360X,360° Dome Camera,499,10,17.2,4131.74
Q0577,QT-2025-0577,Nova Logistics 22 - Solution #577,Orion Group 42,Nova Logistics 22,2025-06-11,SRV-EDGE,Edge Server Small,2499,13,19.4,26185.74
Q0577,QT-2025-0577,Nova Logistics 22 - Solution #577,Orion Group 42,Nova Logistics 22,2025-06-11,SRV-PRO,Processing Server Large,5999,3,19.44,14497.79
Q0296,QT-2025-0296,BlueShield Government Ops - Solution #296,Prime Logistics 35,BlueShield Government Ops,2025-06-14,CAM-360X,360° Dome Camera,499,12,8.65,5469.92
Q0702,QT-2025-0702,Lowtown Outlet 01 - Solution #702,Prime Telecom 29,Lowtown Outlet 01,2025-06-14,CAM-1000,Indoor 1080p Camera,199,3,44.28,332.64
Q0911,QT-2025-0911,Nova Group 89 - Solution #911,Summit Group 54,Nova Group 89,2025-06-14,CAM-2000,Outdoor 4K Camera,399,8,0.95,3161.65
Q0911,QT-2025-0911,Nova Group 89 - Solution #911,Summit Group 54,Nova Group 89,2025-06-14,CAM-1000,Indoor 1080p Camera,199,3,6.04,560.92
Q0911,QT-2025-0911,Nova Group 89 - Solution #911,Summit Group 54,Nova Group 89,2025-06-14,RAD-100,Radio Handheld Basic,299,5,11.05,1329.79
Q0911,QT-2025-0911,Nova Group 89 - Solution #911,Summit Group 54,Nova Group 89,2025-06-14,SRV-EDGE,Edge Server Small,2499,17,19.17,34339.11
Q0063,QT-2025-0063,Evergreen Health Network - Solution #63,Prime Holdings 59,Evergreen Health Network,2025-06-15,CAM-1000,Indoor 1080p Camera,199,24,21.92,3729.26
Q0063,QT-2025-0063,Evergreen Health Network - Solution #63,Prime Holdings 59,Evergreen Health Network,2025-06-15,CAM-2000,Outdoor 4K Camera,399,14,10.46,5001.67
Q0063,QT-2025-0063,Evergreen Health Network - Solution #63,Prime Holdings 59,Evergreen Health Network,2025-06-15,CAM-1000,Indoor 1080p Camera,199,26,10.03,4655.26
Q0063,QT-2025-0063,Evergreen Health Network - Solution #63,Prime Holdings 59,Evergreen Health Network,2025-06-15,RAD-100,Radio Handheld Basic,299,27,12.24,7084.54
Q0584,QT-2025-0584,Orion Telecom 69 - Solution #584,Prime Holdings 31,Orion Telecom 69,2025-06-15,RAD-100,Radio Handheld Basic,299,19,12.26,4984.45
Q0584,QT-2025-0584,Orion Telecom 69 - Solution #584,Prime Holdings 31,Orion Telecom 69,2025-06-15,LIC-CLOUD,Cloud Storage 1TB,149,12,15.15,1517.04
Q0584,QT-2025-0584,Orion Telecom 69 - Solution #584,Prime Holdings 31,Orion Telecom 69,2025-06-15,SRV-PRO,Processing Server Large,5999,2,5.93,11286.82
Q0584,QT-2025-0584,Orion Telecom 69 - Solution #584,Prime Holdings 31,Orion Telecom 69,2025-06-15,CAM-2000,Outdoor 4K Camera,399,7,23.94,2124.48
Q0584,QT-2025-0584,Orion Telecom 69 - Solution #584,Prime Holdings 31,Orion Telecom 69,2025-06-15,CAM-2000,Outdoor 4K Camera,399,12,6.93,4455.96
Q0745,QT-2025-0745,Evergreen Health Network - Solution #745,Quantum Services 98,Evergreen Health Network,2025-06-15,CAM-1000,Indoor 1080p Camera,199,14,7.82,2568.27
Q0745,QT-2025-0745,Evergreen Health Network - Solution #745,Quantum Services 98,Evergreen Health Network,2025-06-15,CAM-2000,Outdoor 4K Camera,399,20,12.46,6985.57
Q0745,QT-2025-0745,Evergreen Health Network - Solution #745,Quantum Services 98,Evergreen Health Network,2025-06-15,LIC-CLOUD,Cloud Storage 1TB,149,14,20.97,1648.64
Q0877,QT-2025-0877,PrimeRetail 11 - Solution #877,Pioneer Stores 2,PrimeRetail 11,2025-06-15,CAM-1000,Indoor 1080p Camera,199,4,14.76,678.52
Q0877,QT-2025-0877,PrimeRetail 11 - Solution #877,Pioneer Stores 2,PrimeRetail 11,2025-06-15,ACC-MOUNT,Universal Wall Mount,39,19,2.37,723.42
Q0877,QT-2025-0877,PrimeRetail 11 - Solution #877,Pioneer Stores 2,PrimeRetail 11,2025-06-15,CAM-2000,Outdoor 4K Camera,399,19,16.82,6306.24
Q0877,QT-2025-0877,PrimeRetail 11 - Solution #877,Pioneer Stores 2,PrimeRetail 11,2025-06-15,RAD-100,Radio Handheld Basic,299,13,34.71,2537.97
Q0560,QT-2025-0560,Urban Holdings 7 - Solution #560,Quantum Group 38,Urban Holdings 7,2025-06-16,LIC-CLOUD,Cloud Storage 1TB,149,16,18.92,1932.88
Q0560,QT-2025-0560,Urban Holdings 7 - Solution #560,Quantum Group 38,Urban Holdings 7,2025-06-16,CAM-360X,360° Dome Camera,499,11,24.99,4117.51
Q0560,QT-2025-0560,Urban Holdings 7 - Solution #560,Quantum Group 38,Urban Holdings 7,2025-06-16,ACC-MOUNT,Universal Wall Mount,39,13,9.46,459.03
Q1114,QT-2025-1114,BlueShield Government Ops - Solution #1114,Pioneer Group 86,BlueShield Government Ops,2025-06-16,LIC-ANALYTICS,Analytics License Per Device,99,14,19.08,1121.6
Q1008,QT-2025-1008,Sunset Retail Group - Solution #1008,Prime Holdings 59,Sunset Retail Group,2025-06-17,CAM-1000,Indoor 1080p Camera,199,25,53.49,2313.72
Q1008,QT-2025-1008,Sunset Retail Group - Solution #1008,Prime Holdings 59,Sunset Retail Group,2025-06-17,LIC-CLOUD,Cloud Storage 1TB,149,28,35.28,2700.19
Q1008,QT-2025-1008,Sunset Retail Group - Solution #1008,Prime Holdings 59,Sunset Retail Group,2025-06-17,RAD-200,Radio Handheld Pro,499,18,56.85,3875.94
Q1008,QT-2025-1008,Sunset Retail Group - Solution #1008,Prime Holdings 59,Sunset Retail Group,2025-06-17,CAM-2000,Outdoor 4K Camera,399,30,58.84,4926.82
Q1008,QT-2025-1008,Sunset Retail Group - Solution #1008,Prime Holdings 59,Sunset Retail Group,2025-06-17,SRV-EDGE,Edge Server Small,2499,7,32.02,11891.49
Q1018,QT-2025-1018,NovaCity Infrastructure - Solution #1018,Quantum Group 34,NovaCity Infrastructure,2025-06-17,CAM-360X,360° Dome Camera,499,24,12.82,10440.08
Q1018,QT-2025-1018,NovaCity Infrastructure - Solution #1018,Quantum Group 34,NovaCity Infrastructure,2025-06-17,SRV-EDGE,Edge Server Small,2499,14,11.26,31048.17
Q1018,QT-2025-1018,NovaCity Infrastructure - Solution #1018,Quantum Group 34,NovaCity Infrastructure,2025-06-17,LIC-ANALYTICS,Analytics License Per Device,99,23,7.1,2115.42
Q1018,QT-2025-1018,NovaCity Infrastructure - Solution #1018,Quantum Group 34,NovaCity Infrastructure,2025-06-17,RAD-100,Radio Handheld Basic,299,20,12.37,5240.4
Q1365,QT-2025-1365,Evergreen Health Network - Solution #1365,Nova Holdings 31,Evergreen Health Network,2025-06-17,SRV-EDGE,Edge Server Small,2499,14,21.08,27611.85
Q1365,QT-2025-1365,Evergreen Health Network - Solution #1365,Nova Holdings 31,Evergreen Health Network,2025-06-17,CAM-360X,360° Dome Camera,499,14,18.18,5716.21
Q1365,QT-2025-1365,Evergreen Health Network - Solution #1365,Nova Holdings 31,Evergreen Health Network,2025-06-17,CAM-2000,Outdoor 4K Camera,399,18,17.31,5938.67
Q1365,QT-2025-1365,Evergreen Health Network - Solution #1365,Nova Holdings 31,Evergreen Health Network,2025-06-17,CAM-2000,Outdoor 4K Camera,399,26,8.06,9537.34
Q1636,QT-2025-1636,Evergreen Health Network - Solution #1636,Prime Stores 9,Evergreen Health Network,2025-06-17,CAM-2000,Outdoor 4K Camera,399,14,7.61,5160.87
Q1636,QT-2025-1636,Evergreen Health Network - Solution #1636,Prime Stores 9,Evergreen Health Network,2025-06-17,CAM-2000,Outdoor 4K Camera,399,23,17.65,7557.28
Q1636,QT-2025-1636,Evergreen Health Network - Solution #1636,Prime Stores 9,Evergreen Health Network,2025-06-17,SRV-EDGE,Edge Server Small,2499,20,9.86,45053.5
Q1636,QT-2025-1636,Evergreen Health Network - Solution #1636,Prime Stores 9,Evergreen Health Network,2025-06-17,RAD-100,Radio Handheld Basic,299,16,15.36,4048.97
Q1109,QT-2025-1109,Evergreen Health Network - Solution #1109,NovaRetail 97,Evergreen Health Network,2025-06-18,RAD-200,Radio Handheld Pro,499,25,21.18,9832.43
Q1109,QT-2025-1109,Evergreen Health Network - Solution #1109,NovaRetail 97,Evergreen Health Network,2025-06-18,CAM-2000,Outdoor 4K Camera,399,15,14.61,5110.54
Q1109,QT-2025-1109,Evergreen Health Network - Solution #1109,NovaRetail 97,Evergreen Health Network,2025-06-18,CAM-2000,Outdoor 4K Camera,399,29,13.51,10008.05
Q1542,QT-2025-1542,MetroMart Holdings - Solution #1542,EverlineRetail 80,MetroMart Holdings,2025-06-19,CAM-1000,Indoor 1080p Camera,199,28,41.26,3273.25
Q1542,QT-2025-1542,MetroMart Holdings - Solution #1542,EverlineRetail 80,MetroMart Holdings,2025-06-19,RAD-200,Radio Handheld Pro,499,19,55.3,4238.27
Q1542,QT-2025-1542,MetroMart Holdings - Solution #1542,EverlineRetail 80,MetroMart Holdings,2025-06-19,ACC-MOUNT,Universal Wall Mount,39,16,56.35,272.35
Q1542,QT-2025-1542,MetroMart Holdings - Solution #1542,EverlineRetail 80,MetroMart Holdings,2025-06-19,CAM-2000,Outdoor 4K Camera,399,18,55.47,3197.97
Q0830,QT-2025-0830,Orion Telecom 69 - Solution #830,Nova Holdings 31,Orion Telecom 69,2025-06-20,CAM-360X,360° Dome Camera,499,2,9.96,898.58
Q0830,QT-2025-0830,Orion Telecom 69 - Solution #830,Nova Holdings 31,Orion Telecom 69,2025-06-20,CAM-360X,360° Dome Camera,499,3,6.79,1395.4
Q1142,QT-2025-1142,Sunset Retail Group - Solution #1142,VertexSecurity 93,Sunset Retail Group,2025-06-20,SRV-PRO,Processing Server Large,5999,30,37.12,113157.13
Q1142,QT-2025-1142,Sunset Retail Group - Solution #1142,VertexSecurity 93,Sunset Retail Group,2025-06-20,CAM-1000,Indoor 1080p Camera,199,13,56.49,1125.59
Q1629,QT-2025-1629,NovaCity Infrastructure - Solution #1629,SkylineSecurity 61,NovaCity Infrastructure,2025-06-20,LIC-ANALYTICS,Analytics License Per Device,99,9,9.95,802.35
Q1629,QT-2025-1629,NovaCity Infrastructure - Solution #1629,SkylineSecurity 61,NovaCity Infrastructure,2025-06-20,CAM-1000,Indoor 1080p Camera,199,7,12.05,1225.14
Q1629,QT-2025-1629,NovaCity Infrastructure - Solution #1629,SkylineSecurity 61,NovaCity Infrastructure,2025-06-20,CAM-360X,360° Dome Camera,499,15,6.81,6975.22
Q1629,QT-2025-1629,NovaCity Infrastructure - Solution #1629,SkylineSecurity 61,NovaCity Infrastructure,2025-06-20,CAM-2000,Outdoor 4K Camera,399,13,19.65,4167.92
Q0556,QT-2025-0556,NovaCity Infrastructure - Solution #556,Prime Holdings 31,NovaCity Infrastructure,2025-06-21,CAM-2000,Outdoor 4K Camera,399,16,8.17,5862.5
Q0556,QT-2025-0556,NovaCity Infrastructure - Solution #556,Prime Holdings 31,NovaCity Infrastructure,2025-06-21,CAM-2000,Outdoor 4K Camera,399,20,8.09,7334.12
Q0556,QT-2025-0556,NovaCity Infrastructure - Solution #556,Prime Holdings 31,NovaCity Infrastructure,2025-06-21,ACC-MOUNT,Universal Wall Mount,39,19,14.64,632.51
Q0556,QT-2025-0556,NovaCity Infrastructure - Solution #556,Prime Holdings 31,NovaCity Infrastructure,2025-06-21,CAM-2000,Outdoor 4K Camera,399,11,6.0,4125.54
Q0692,QT-2025-0692,Last Minute Retailers - Solution #692,Quantum Group 38,Last Minute Retailers,2025-06-21,LIC-ANALYTICS,Analytics License Per Device,99,1,52.18,47.34
Q0692,QT-2025-0692,Last Minute Retailers - Solution #692,Quantum Group 38,Last Minute Retailers,2025-06-21,LIC-ANALYTICS,Analytics License Per Device,99,2,59.63,79.94
Q0738,QT-2025-0738,TinyMart Two - Solution #738,Urban Solutions 78,TinyMart Two,2025-06-21,CAM-2000,Outdoor 4K Camera,399,3,51.72,577.88
Q0738,QT-2025-0738,TinyMart Two - Solution #738,Urban Solutions 78,TinyMart Two,2025-06-21,CAM-2000,Outdoor 4K Camera,399,1,71.96,111.88
Q0738,QT-2025-0738,TinyMart Two - Solution #738,Urban Solutions 78,TinyMart Two,2025-06-21,ACC-MOUNT,Universal Wall Mount,39,1,58.23,16.29
Q0955,QT-2025-0955,NovaCity Infrastructure - Solution #955,Pioneer Stores 19,NovaCity Infrastructure,2025-06-21,SRV-PRO,Processing Server Large,5999,22,18.99,106917.51
Q0955,QT-2025-0955,NovaCity Infrastructure - Solution #955,Pioneer Stores 19,NovaCity Infrastructure,2025-06-21,LIC-ANALYTICS,Analytics License Per Device,99,19,7.7,1736.09
Q0955,QT-2025-0955,NovaCity Infrastructure - Solution #955,Pioneer Stores 19,NovaCity Infrastructure,2025-06-21,LIC-ANALYTICS,Analytics License Per Device,99,13,8.87,1172.9
Q0955,QT-2025-0955,NovaCity Infrastructure - Solution #955,Pioneer Stores 19,NovaCity Infrastructure,2025-06-21,CAM-1000,Indoor 1080p Camera,199,26,14.48,4424.77
Q1150,QT-2025-1150,BlueShield Government Ops - Solution #1150,Summit Group 7,BlueShield Government Ops,2025-06-21,LIC-ANALYTICS,Analytics License Per Device,99,6,5.27,562.68
Q1150,QT-2025-1150,BlueShield Government Ops - Solution #1150,Summit Group 7,BlueShield Government Ops,2025-06-21,SRV-EDGE,Edge Server Small,2499,9,16.85,18701.01
Q1150,QT-2025-1150,BlueShield Government Ops - Solution #1150,Summit Group 7,BlueShield Government Ops,2025-06-21,SRV-EDGE,Edge Server Small,2499,8,9.82,18028.96
Q1150,QT-2025-1150,BlueShield Government Ops - Solution #1150,Summit Group 7,BlueShield Government Ops,2025-06-21,LIC-ANALYTICS,Analytics License Per Device,99,7,5.6,654.2
Q1279,QT-2025-1279,Skyline Telecom 6 - Solution #1279,Quantum Services 33,Skyline Telecom 6,2025-06-21,ACC-MOUNT,Universal Wall Mount,39,12,14.43,400.46
Q1279,QT-2025-1279,Skyline Telecom 6 - Solution #1279,Quantum Services 33,Skyline Telecom 6,2025-06-21,SRV-PRO,Processing Server Large,5999,5,18.39,24478.02
Q1279,QT-2025-1279,Skyline Telecom 6 - Solution #1279,Quantum Services 33,Skyline Telecom 6,2025-06-21,CAM-2000,Outdoor 4K Camera,399,7,24.47,2109.64
Q1279,QT-2025-1279,Skyline Telecom 6 - Solution #1279,Quantum Services 33,Skyline Telecom 6,2025-06-21,SRV-PRO,Processing Server Large,5999,5,5.48,28352.64
Q0759,QT-2025-0759,BlueShield Government Ops - Solution #759,Orion Logistics 61,BlueShield Government Ops,2025-06-23,CAM-1000,Indoor 1080p Camera,199,14,10.12,2503.92
Q0759,QT-2025-0759,BlueShield Government Ops - Solution #759,Orion Logistics 61,BlueShield Government Ops,2025-06-23,CAM-2000,Outdoor 4K Camera,399,29,16.7,9638.97
Q0759,QT-2025-0759,BlueShield Government Ops - Solution #759,Orion Logistics 61,BlueShield Government Ops,2025-06-23,CAM-1000,Indoor 1080p Camera,199,28,7.1,5176.28
Q0759,QT-2025-0759,BlueShield Government Ops - Solution #759,Orion Logistics 61,BlueShield Government Ops,2025-06-23,LIC-ANALYTICS,Analytics License Per Device,99,25,11.81,2182.63
Q0683,QT-2025-0683,TinyMart One - Solution #683,Urban Solutions 78,TinyMart One,2025-06-24,SRV-PRO,Processing Server Large,5999,3,46.16,9689.59
Q0683,QT-2025-0683,TinyMart One - Solution #683,Urban Solutions 78,TinyMart One,2025-06-24,RAD-200,Radio Handheld Pro,499,1,48.75,255.73
Q0683,QT-2025-0683,TinyMart One - Solution #683,Urban Solutions 78,TinyMart One,2025-06-24,CAM-360X,360° Dome Camera,499,2,74.71,252.35
Q1189,QT-2025-1189,Quantum Holdings 25 - Solution #1189,Quantum Group 34,Quantum Holdings 25,2025-06-24,SRV-PRO,Processing Server Large,5999,20,26.81,87816.43
Q1189,QT-2025-1189,Quantum Holdings 25 - Solution #1189,Quantum Group 34,Quantum Holdings 25,2025-06-24,CAM-1000,Indoor 1080p Camera,199,7,24.99,1044.83
Q1189,QT-2025-1189,Quantum Holdings 25 - Solution #1189,Quantum Group 34,Quantum Holdings 25,2025-06-24,LIC-ANALYTICS,Analytics License Per Device,99,20,10.06,1780.72
Q1189,QT-2025-1189,Quantum Holdings 25 - Solution #1189,Quantum Group 34,Quantum Holdings 25,2025-06-24,LIC-CLOUD,Cloud Storage 1TB,149,15,23.05,1719.85
Q0713,QT-2025-0713,SummitRetail 39 - Solution #713,PioneerSecurity 77,SummitRetail 39,2025-06-25,RAD-200,Radio Handheld Pro,499,4,5.09,1894.43
Q0845,QT-2025-0845,Sunset Retail Group - Solution #845,Urban Solutions 93,Sunset Retail Group,2025-06-25,CAM-1000,Indoor 1080p Camera,199,18,59.87,1437.47
Q0845,QT-2025-0845,Sunset Retail Group - Solution #845,Urban Solutions 93,Sunset Retail Group,2025-06-25,ACC-MOUNT,Universal Wall Mount,39,30,39.81,704.2
Q0845,QT-2025-0845,Sunset Retail Group - Solution #845,Urban Solutions 93,Sunset Retail Group,2025-06-25,RAD-200,Radio Handheld Pro,499,14,47.24,3685.5
Q1040,QT-2025-1040,Nova Group 89 - Solution #1040,Quantum Services 98,Nova Group 89,2025-06-25,CAM-2000,Outdoor 4K Camera,399,2,11.37,707.24
Q1040,QT-2025-1040,Nova Group 89 - Solution #1040,Quantum Services 98,Nova Group 89,2025-06-25,RAD-200,Radio Handheld Pro,499,18,24.92,6743.71
Q1040,QT-2025-1040,Nova Group 89 - Solution #1040,Quantum Services 98,Nova Group 89,2025-06-25,CAM-2000,Outdoor 4K Camera,399,1,10.18,358.37
Q1040,QT-2025-1040,Nova Group 89 - Solution #1040,Quantum Services 98,Nova Group 89,2025-06-25,LIC-ANALYTICS,Analytics License Per Device,99,16,20.74,1255.5
Q1040,QT-2025-1040,Nova Group 89 - Solution #1040,Quantum Services 98,Nova Group 89,2025-06-25,RAD-100,Radio Handheld Basic,299,20,14.3,5125.01
Q1400,QT-2025-1400,Skyline Holdings 95 - Solution #1400,Everline Solutions 40,Skyline Holdings 95,2025-06-25,CAM-2000,Outdoor 4K Camera,399,15,2.98,5806.82
Q1400,QT-2025-1400,Skyline Holdings 95 - Solution #1400,Everline Solutions 40,Skyline Holdings 95,2025-06-25,SRV-PRO,Processing Server Large,5999,19,11.49,100888.51
Q1400,QT-2025-1400,Skyline Holdings 95 - Solution #1400,Everline Solutions 40,Skyline Holdings 95,2025-06-25,LIC-ANALYTICS,Analytics License Per Device,99,20,5.08,1879.43
Q1531,QT-2025-1531,BlueShield Government Ops - Solution #1531,Everline Logistics 63,BlueShield Government Ops,2025-06-25,CAM-360X,360° Dome Camera,499,13,11.8,5721.28
Q0469,QT-2025-0469,NovaCity Infrastructure - Solution #469,Orion Group 80,NovaCity Infrastructure,2025-06-26,LIC-ANALYTICS,Analytics License Per Device,99,18,20.61,1414.8
Q0469,QT-2025-0469,NovaCity Infrastructure - Solution #469,Orion Group 80,NovaCity Infrastructure,2025-06-26,LIC-CLOUD,Cloud Storage 1TB,149,21,18.51,2549.87
Q1063,QT-2025-1063,Sunset Retail Group - Solution #1063,Pioneer Logistics 50,Sunset Retail Group,2025-06-26,CAM-360X,360° Dome Camera,499,12,43.48,3384.4
Q1063,QT-2025-1063,Sunset Retail Group - Solution #1063,Pioneer Logistics 50,Sunset Retail Group,2025-06-26,SRV-PRO,Processing Server Large,5999,13,55.18,34950.62
Q1063,QT-2025-1063,Sunset Retail Group - Solution #1063,Pioneer Logistics 50,Sunset Retail Group,2025-06-26,ACC-MOUNT,Universal Wall Mount,39,13,34.81,330.49
Q1066,QT-2025-1066,Prime Group 14 - Solution #1066,Skyline Logistics 52,Prime Group 14,2025-06-26,ACC-MOUNT,Universal Wall Mount,39,1,36.53,24.75
Q1066,QT-2025-1066,Prime Group 14 - Solution #1066,Skyline Logistics 52,Prime Group 14,2025-06-26,LIC-ANALYTICS,Analytics License Per Device,99,14,27.9,999.29
Q1066,QT-2025-1066,Prime Group 14 - Solution #1066,Skyline Logistics 52,Prime Group 14,2025-06-26,CAM-2000,Outdoor 4K Camera,399,10,18.02,3270.92
Q1066,QT-2025-1066,Prime Group 14 - Solution #1066,Skyline Logistics 52,Prime Group 14,2025-06-26,SRV-PRO,Processing Server Large,5999,9,14.65,46078.72
Q0868,QT-2025-0868,BlueShield Government Ops - Solution #868,UrbanSecurity 32,BlueShield Government Ops,2025-06-27,SRV-PRO,Processing Server Large,5999,25,15.78,126303.97
Q1299,QT-2025-1299,Summit Services 77 - Solution #1299,UrbanSecurity 32,Summit Services 77,2025-06-27,LIC-CLOUD,Cloud Storage 1TB,149,3,9.21,405.84
Q1299,QT-2025-1299,Summit Services 77 - Solution #1299,UrbanSecurity 32,Summit Services 77,2025-06-27,CAM-1000,Indoor 1080p Camera,199,18,7.02,3330.5
Q1364,QT-2025-1364,Evergreen Health Network - Solution #1364,Pioneer Group 86,Evergreen Health Network,2025-06-27,CAM-1000,Indoor 1080p Camera,199,14,21.81,2178.37
Q1364,QT-2025-1364,Evergreen Health Network - Solution #1364,Pioneer Group 86,Evergreen Health Network,2025-06-27,LIC-ANALYTICS,Analytics License Per Device,99,26,5.02,2444.88
Q1364,QT-2025-1364,Evergreen Health Network - Solution #1364,Pioneer Group 86,Evergreen Health Network,2025-06-27,LIC-ANALYTICS,Analytics License Per Device,99,10,14.69,844.57
Q1364,QT-2025-1364,Evergreen Health Network - Solution #1364,Pioneer Group 86,Evergreen Health Network,2025-06-27,RAD-200,Radio Handheld Pro,499,20,12.52,8730.69
Q1364,QT-2025-1364,Evergreen Health Network - Solution #1364,Pioneer Group 86,Evergreen Health Network,2025-06-27,RAD-200,Radio Handheld Pro,499,12,19.14,4841.75
Q1466,QT-2025-1466,BlueShield Government Ops - Solution #1466,Summit Stores 85,BlueShield Government Ops,2025-06-27,LIC-ANALYTICS,Analytics License Per Device,99,18,8.97,1622.16
Q1596,QT-2025-1596,PioneerSecurity 21 - Solution #1596,Prime Holdings 59,PioneerSecurity 21,2025-06-27,CAM-2000,Outdoor 4K Camera,399,1,15.6,336.77
Q1596,QT-2025-1596,PioneerSecurity 21 - Solution #1596,Prime Holdings 59,PioneerSecurity 21,2025-06-27,CAM-1000,Indoor 1080p Camera,199,7,14.67,1188.7
Q1596,QT-2025-1596,PioneerSecurity 21 - Solution #1596,Prime Holdings 59,PioneerSecurity 21,2025-06-27,ACC-MOUNT,Universal Wall Mount,39,2,20.14,62.29
Q1596,QT-2025-1596,PioneerSecurity 21 - Solution #1596,Prime Holdings 59,PioneerSecurity 21,2025-06-27,CAM-1000,Indoor 1080p Camera,199,12,3.38,2307.25
Q1623,QT-2025-1623,Urban Logistics 34 - Solution #1623,Prime Logistics 35,Urban Logistics 34,2025-06-27,CAM-360X,360° Dome Camera,499,6,8.53,2738.76
Q1623,QT-2025-1623,Urban Logistics 34 - Solution #1623,Prime Logistics 35,Urban Logistics 34,2025-06-27,LIC-ANALYTICS,Analytics License Per Device,99,16,1.61,1558.57
Q1623,QT-2025-1623,Urban Logistics 34 - Solution #1623,Prime Logistics 35,Urban Logistics 34,2025-06-27,RAD-200,Radio Handheld Pro,499,5,22.72,1928.02
Q1623,QT-2025-1623,Urban Logistics 34 - Solution #1623,Prime Logistics 35,Urban Logistics 34,2025-06-27,RAD-100,Radio Handheld Basic,299,18,16.22,4508.86
Q0251,QT-2025-0251,Last Minute Retailers - Solution #251,Orion Telecom 63,Last Minute Retailers,2025-06-28,RAD-200,Radio Handheld Pro,499,1,76.08,119.36
Q0360,QT-2025-0360,Prime Telecom 55 - Solution #360,Summit Group 7,Prime Telecom 55,2025-06-28,LIC-CLOUD,Cloud Storage 1TB,149,9,8.37,1228.7
Q0360,QT-2025-0360,Prime Telecom 55 - Solution #360,Summit Group 7,Prime Telecom 55,2025-06-28,CAM-1000,Indoor 1080p Camera,199,19,9.78,3411.26
Q0360,QT-2025-0360,Prime Telecom 55 - Solution #360,Summit Group 7,Prime Telecom 55,2025-06-28,LIC-ANALYTICS,Analytics License Per Device,99,19,19.26,1518.67
Q0360,QT-2025-0360,Prime Telecom 55 - Solution #360,Summit Group 7,Prime Telecom 55,2025-06-28,SRV-PRO,Processing Server Large,5999,6,25.13,26949.74
Q0360,QT-2025-0360,Prime Telecom 55 - Solution #360,Summit Group 7,Prime Telecom 55,2025-06-28,CAM-1000,Indoor 1080p Camera,199,14,2.44,2717.95
Q0688,QT-2025-0688,BlueShield Government Ops - Solution #688,Orion Group 80,BlueShield Government Ops,2025-06-28,SRV-PRO,Processing Server Large,5999,17,11.66,90089.3
Q0688,QT-2025-0688,BlueShield Government Ops - Solution #688,Orion Group 80,BlueShield Government Ops,2025-06-28,CAM-2000,Outdoor 4K Camera,399,28,19.01,9048.3
Q0688,QT-2025-0688,BlueShield Government Ops - Solution #688,Orion Group 80,BlueShield Government Ops,2025-06-28,SRV-PRO,Processing Server Large,5999,20,8.5,109785.31
Q0688,QT-2025-0688,BlueShield Government Ops - Solution #688,Orion Group 80,BlueShield Government Ops,2025-06-28,LIC-ANALYTICS,Analytics License Per Device,99,16,15.83,1333.3
Q0688,QT-2025-0688,BlueShield Government Ops - Solution #688,Orion Group 80,BlueShield Government Ops,2025-06-28,SRV-PRO,Processing Server Large,5999,14,17.48,69308.61
